CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation
21960,2017-03-16,106,1,44.980000000000004,4,2,1,421,7,Potential Loyalists,DAWN,LIU,F,"$70,000 ",Professional
21961,2016-09-03,300,1,49.56,1,2,1,121,4,Lost Customers,CHELSEA,GARCIA,F,"$70,000 ",Professional
21962,2016-08-31,303,1,35.0,1,2,1,121,4,Lost Customers,KRISTI,SMITH,F,"$80,000 ",Management
21963,2016-11-06,236,1,44.980000000000004,2,2,1,221,5,Lost Customers,JACQUELYN,SERRANO,F,"$80,000 ",Management
21964,2017-03-25,97,1,108.48,4,2,2,422,8,Potential Loyalists,DEVON,NARA,M,"$80,000 ",Management
21965,2017-05-20,41,1,103.5181,5,2,2,522,9,Potential Loyalists,BETHANY,RAHEEM,F,"$80,000 ",Professional
21966,2017-05-29,32,2,4396.769200000001,5,5,5,555,15,Champions,ROSS,SAI,M,"$90,000 ",Professional
21967,2017-06-02,28,1,158.94,5,2,3,523,10,Potential Loyalists,CHARLES,SANDERS,M,"$60,000 ",Professional
21968,2017-05-25,36,2,4468.0476,5,5,5,555,15,Champions,JAIME,DENG,M,"$70,000 ",Professional
21969,2017-05-30,31,2,4508.6276,5,5,5,555,15,Champions,LATOYA,DENG,F,"$70,000 ",Professional
21970,2017-05-18,43,1,64.56,5,2,2,522,9,Potential Loyalists,JADA,RIVERA,F,"$60,000 ",Professional
21971,2017-01-13,168,1,64.56,3,2,2,322,7,Needs Attention,WARREN,SHAN,M,"$60,000 ",Professional
21972,2016-11-29,213,1,112.74000000000001,2,2,2,222,6,Lost Customers,MANDY,SHE,F,"$60,000 ",Professional
21973,2017-05-29,32,1,55.6242,5,2,1,521,8,Potential Loyalists,JANET,VAZQUEZ,F,"$60,000 ",Professional
21974,2017-05-23,38,2,4704.9587,5,5,5,555,15,Champions,WHITNEY,SURI,F,"$70,000 ",Professional
21975,2017-06-30,0,1,107.46000000000001,5,2,2,522,9,Potential Loyalists,ALFREDO,RUIZ,M,"$60,000 ",Professional
21976,2017-04-19,72,2,4198.33,4,5,5,455,14,Champions,JACQUELINE,TORRES,F,"$60,000 ",Professional
21977,2016-12-13,199,1,79.97,2,2,2,222,6,Lost Customers,PHILLIP,MALHOTRA,M,"$70,000 ",Professional
21978,2016-10-24,249,1,39.58,2,2,1,221,5,Lost Customers,TRACY,DENG,F,"$90,000 ",Professional
21979,2017-04-08,83,2,3936.5425,4,5,5,455,14,Champions,PHILIP,GUTIERREZ,M,"$60,000 ",Professional
21980,2017-04-23,68,2,4365.88,4,5,5,455,14,Champions,BETH,MORENO,F,"$60,000 ",Professional
21981,2017-05-13,48,1,97.95,5,2,2,522,9,Potential Loyalists,ISABELLA,HENDERSON,F,"$60,000 ",Professional
21982,2017-04-14,77,2,3882.5525,4,5,5,455,14,Champions,DEBORAH,LAL,F,"$60,000 ",Skilled Manual
21983,2017-05-14,47,2,4144.34,5,5,5,555,15,Champions,GLENN,LIANG,M,"$60,000 ",Skilled Manual
21984,2017-05-05,56,2,4177.9,4,5,5,455,14,Champions,KRISTY,SUAREZ,F,"$60,000 ",Skilled Manual
21985,2017-05-13,48,2,3936.5425,5,5,5,555,15,Champions,EDDIE,TORRES,M,"$60,000 ",Skilled Manual
21986,2017-05-17,44,2,3882.5525,5,5,5,555,15,Champions,KRISTI,CHAPMAN,F,"$60,000 ",Skilled Manual
21987,2017-05-11,50,2,4391.085,5,5,5,555,15,Champions,THEODORE,DOMINGUEZ,M,"$70,000 ",Professional
21988,2017-05-25,36,1,35.0,5,2,1,521,8,Potential Loyalists,ALISHA,ZHAO,F,"$80,000 ",Professional
21989,2016-09-27,276,1,35.0,1,2,1,121,4,Lost Customers,ERIK,JIMENEZ,M,"$80,000 ",Professional
21990,2016-10-08,265,1,127.06620000000001,1,2,3,123,6,Lost Customers,ALEJANDRO,RAI,M,"$80,000 ",Professional
21992,2017-06-30,0,1,213.51999999999998,5,2,3,523,10,Potential Loyalists,ALEJANDRO,ZHANG,M,"$80,000 ",Professional
21993,2016-09-09,294,1,78.6242,1,2,2,122,5,Lost Customers,CRAIG,SANZ,M,"$70,000 ",Professional
21994,2017-05-24,37,2,4396.769200000001,5,5,5,555,15,Champions,NATASHA,RUIZ,F,"$90,000 ",Professional
21995,2017-02-18,132,1,39.58,3,2,1,321,6,Needs Attention,KATHRYN,RAJI,F,"$70,000 ",Skilled Manual
21996,2017-05-23,38,2,3949.1666999999998,5,5,5,555,15,Champions,AMY,GAO,F,"$60,000 ",Skilled Manual
21997,2017-05-06,55,1,44.980000000000004,4,2,1,421,7,Potential Loyalists,DENNIS,XU,M,"$80,000 ",Professional
21998,2017-01-15,166,1,56.980000000000004,3,2,1,321,6,Needs Attention,ERIK,HERNANDEZ,M,"$90,000 ",Professional
21999,2017-05-01,60,2,4658.5567,4,5,5,455,14,Champions,JULIA,BARNES,F,"$90,000 ",Management
22000,2017-05-05,56,2,4408.285,4,5,5,455,14,Champions,CYNTHIA,CHANDRA,F,"$100,000 ",Management
22001,2016-11-05,237,1,83.6142,2,2,2,222,6,Lost Customers,GREGORY,CHANDER,M,"$70,000 ",Skilled Manual
22002,2017-03-01,121,1,87.27839999999999,3,2,2,322,7,Needs Attention,KRISTEN,CHEN,F,"$30,000 ",Clerical
22003,2017-01-08,173,1,78.95,3,2,2,322,7,Needs Attention,JILL,NAVARRO,F,"$40,000 ",Management
22004,2017-05-01,60,2,3916.1967,4,5,5,455,14,Champions,MEGHAN,ORTEGA,F,"$60,000 ",Skilled Manual
22005,2017-06-29,1,1,180.0462,5,2,3,523,10,Potential Loyalists,PAMELA,MEHTA,F,"$70,000 ",Skilled Manual
22006,2016-09-19,284,1,54.55,1,2,1,121,4,Lost Customers,JON,NARA,M,"$70,000 ",Skilled Manual
22007,2017-06-12,18,1,54.97,5,2,1,521,8,Potential Loyalists,KAYLEE,HERNANDEZ,F,"$30,000 ",Skilled Manual
22008,2017-06-11,19,1,585.2384,5,2,3,523,10,Potential Loyalists,ALISHA,YE,F,"$40,000 ",Skilled Manual
22009,2016-09-19,284,1,19.98,1,2,1,121,4,Lost Customers,ROSS,ALVAREZ,M,"$40,000 ",Skilled Manual
22010,2017-04-30,61,1,63.6042,4,2,2,422,8,Potential Loyalists,HENRY,LOPEZ,M,"$40,000 ",Skilled Manual
22011,2017-06-01,29,1,93.94,5,2,2,522,9,Potential Loyalists,RICHARD,PATTERSON,M,"$30,000 ",Skilled Manual
22012,2017-01-01,180,1,29.96,2,2,1,221,5,Lost Customers,REGINA,MALHOTRA,F,"$30,000 ",Skilled Manual
22013,2017-06-16,14,1,590.95,5,2,3,523,10,Potential Loyalists,MARCUS,JENKINS,M,"$30,000 ",Skilled Manual
22014,2016-12-13,199,1,44.97,2,2,1,221,5,Lost Customers,JOSE,GONZALES,M,"$30,000 ",Skilled Manual
22015,2017-01-09,172,1,9.98,3,2,1,321,6,Needs Attention,MARY,TURNER,F,"$30,000 ",Skilled Manual
22016,2017-06-27,3,1,573.6342,5,2,3,523,10,Potential Loyalists,TERRENCE,ANDERSEN,M,"$30,000 ",Clerical
22017,2016-12-07,205,1,69.99,2,2,2,222,6,Lost Customers,SHARON,SHE,F,"$30,000 ",Clerical
22018,2016-12-14,198,1,98.95,2,2,2,222,6,Lost Customers,TODD,SUN,M,"$40,000 ",Management
22019,2016-08-31,303,1,14.56,1,2,1,121,4,Lost Customers,RACHEL,BRYANT,F,"$40,000 ",Skilled Manual
22020,2017-03-29,93,1,99.5842,4,2,2,422,8,Potential Loyalists,JAIME,SHAN,M,"$40,000 ",Management
22021,2017-05-05,56,1,65.8826,4,2,2,422,8,Potential Loyalists,ETHAN,WHITE,M,"$30,000 ",Clerical
22022,2017-05-15,46,1,58.614200000000004,5,2,1,521,8,Potential Loyalists,CHRISTOPHER,DAVIS,,"$30,000 ",Clerical
22023,2016-09-21,282,1,102.93,1,2,2,122,5,Lost Customers,RAFAEL,CHEN,M,"$30,000 ",Clerical
22024,2016-11-04,238,1,38.6042,2,2,1,221,5,Lost Customers,SAMUEL,CHEN,M,"$40,000 ",Skilled Manual
22025,2017-01-09,172,1,29.96,3,2,1,321,6,Needs Attention,RILEY,PETERSON,F,"$40,000 ",Skilled Manual
22026,2017-03-01,121,1,38.6342,3,2,1,321,6,Needs Attention,BRIDGET,KENNEDY,F,"$30,000 ",Clerical
22027,2016-11-12,230,1,64.97,2,2,2,222,6,Lost Customers,FRANKLIN,LUO,M,"$30,000 ",Clerical
22028,2016-08-06,328,1,69.99,1,2,2,122,5,Lost Customers,JODI,SHEN,F,"$30,000 ",Clerical
22029,2017-06-15,15,1,61.94,5,2,2,522,9,Potential Loyalists,LAURA,GAO,F,"$40,000 ",Management
22031,2017-05-23,38,2,3910.5125,5,5,5,555,15,Champions,JORGE,CAI,M,"$40,000 ",Management
22032,2017-05-04,57,2,3882.5525,4,5,5,455,14,Champions,IVAN,FERNANDEZ,M,"$40,000 ",Management
22033,2017-05-17,44,2,3917.5425,5,5,5,555,15,Champions,MARSHALL,ZHAO,M,"$50,000 ",Management
22034,2016-10-02,271,1,39.95,1,2,1,121,4,Lost Customers,SETH,CLARK,M,"$40,000 ",Skilled Manual
22035,2016-10-02,271,1,104.95,1,2,2,122,5,Lost Customers,RYAN,WILSON,M,"$40,000 ",Skilled Manual
22036,2017-06-18,12,1,1034.0817,5,2,3,523,10,Potential Loyalists,GABRIELLA,HALL,F,"$40,000 ",Skilled Manual
22037,2017-03-17,105,1,58.16,4,2,1,421,7,Potential Loyalists,ANGELA,GONZALES,F,"$40,000 ",Skilled Manual
22038,2016-08-08,326,1,163.55419999999998,1,2,3,123,6,Lost Customers,ISABELLA,JACKSON,F,"$50,000 ",Skilled Manual
22039,2017-06-15,15,1,69.96,5,2,2,522,9,Potential Loyalists,MARISSA,SIMMONS,F,"$50,000 ",Skilled Manual
22040,2016-11-17,225,1,69.55,2,2,2,222,6,Lost Customers,DEVIN,BROWN,M,"$50,000 ",Skilled Manual
22041,2017-06-24,6,1,601.5942,5,2,3,523,10,Potential Loyalists,PAIGE,MORRIS,F,"$60,000 ",Skilled Manual
22042,2016-09-19,284,1,539.99,1,2,3,123,6,Lost Customers,ABIGAIL,BRYANT,F,"$70,000 ",Skilled Manual
22043,2016-10-08,265,1,602.94,1,2,3,123,6,Lost Customers,TRINITY,COX,F,"$70,000 ",Skilled Manual
22044,2016-10-13,260,1,621.94,1,2,3,123,6,Lost Customers,CONNOR,YOUNG,M,"$80,000 ",Management
22045,2016-10-15,258,1,579.85,1,2,3,123,6,Lost Customers,CAMERON,CHEN,M,"$80,000 ",Management
22046,2016-10-07,266,1,587.55,1,2,3,123,6,Lost Customers,JASMINE,SANDERS,F,"$80,000 ",Management
22047,2017-03-23,99,1,55.8926,4,2,1,421,7,Potential Loyalists,DAVID,GONZALES,M,"$90,000 ",Management
22048,2016-10-11,262,1,548.6342,1,2,3,123,6,Lost Customers,GRACE,WASHINGTON,F,"$100,000 ",Management
22049,2016-11-06,236,1,39.95,2,2,1,221,5,Lost Customers,ALLEN,PATEL,M,"$130,000 ",Management
22050,2016-12-18,194,1,609.52,2,2,3,223,7,Lost Customers,RICHARD,BAILEY,M,"$90,000 ",Management
22051,2017-06-24,6,1,64.95,5,2,2,522,9,Potential Loyalists,LAUREN,ROGERS,F,"$90,000 ",Skilled Manual
22052,2016-08-13,321,1,19.97,1,2,1,121,4,Lost Customers,ZACHARY,BUTLER,M,"$110,000 ",Management
22053,2017-04-08,83,1,29.97,4,2,1,421,7,Potential Loyalists,JAIME,GOEL,M,"$120,000 ",Management
22054,2016-10-14,259,1,587.55,1,2,3,123,6,Lost Customers,RUSSELL,RAJI,M,"$120,000 ",Management
22055,2016-08-14,320,1,47.248400000000004,1,2,1,121,4,Lost Customers,HANNAH,CLARK,F,"$120,000 ",Management
22056,2017-03-10,112,1,69.96,3,2,2,322,7,Needs Attention,ALEX,HOWARD,M,"$40,000 ",Skilled Manual
22058,2017-06-03,27,1,539.99,5,2,3,523,10,Potential Loyalists,JAKE,ZUKOWSKI,M,"$40,000 ",Skilled Manual
22059,2016-10-03,270,1,19.55,1,2,1,121,4,Lost Customers,JONATHAN,JOHNSON,M,"$40,000 ",Skilled Manual
22060,2016-09-08,295,1,79.53,1,2,2,122,5,Lost Customers,EVAN,HILL,M,"$40,000 ",Skilled Manual
22061,2017-06-28,2,1,1050.4175,5,2,4,524,11,Potential Loyalists,JENNY,GOEL,F,"$60,000 ",Skilled Manual
22062,2017-06-22,8,1,1000.4375,5,2,3,523,10,Potential Loyalists,CAMERON,FLORES,M,"$60,000 ",Skilled Manual
22064,2016-08-20,314,1,69.99,1,2,2,122,5,Lost Customers,LAWRENCE,CARLSON,M,"$20,000 ",Skilled Manual
22065,2016-08-30,304,1,69.99,1,2,2,122,5,Lost Customers,ROY,MARTIN,M,"$20,000 ",Skilled Manual
22066,2016-10-03,270,1,539.99,1,2,3,123,6,Lost Customers,PAULA,MUNOZ,F,"$70,000 ",Skilled Manual
22067,2016-10-28,245,1,539.99,2,2,3,223,7,Lost Customers,JULIA,JACKSON,F,"$70,000 ",Skilled Manual
22068,2016-10-14,259,1,47.248400000000004,1,2,1,121,4,Lost Customers,SEAN,JAMES,M,"$100,000 ",Professional
22069,2017-01-30,151,1,45.86,3,2,1,321,6,Needs Attention,BAILEY,REED,F,"$100,000 ",Professional
22070,2017-02-07,143,1,29.96,3,2,1,321,6,Needs Attention,EDUARDO,BROWN,M,"$110,000 ",Management
22071,2016-11-08,234,1,95.3157,2,2,2,222,6,Lost Customers,GABRIEL,CARTER,M,"$110,000 ",Management
22072,2016-10-02,271,1,631.45,1,2,3,123,6,Lost Customers,DEVIN,RUSSELL,M,"$160,000 ",Management
22073,2016-11-24,218,1,110.7004,2,2,2,222,6,Lost Customers,TIMOTHY,SANDERS,M,"$90,000 ",Professional
22074,2016-10-30,243,1,567.95,2,2,3,223,7,Lost Customers,RICHARD,WASHINGTON,M,"$100,000 ",Professional
22075,2017-03-30,92,1,198.7677,4,2,3,423,9,Potential Loyalists,PEDRO,PATEL,M,"$110,000 ",Management
22076,2016-11-27,215,1,109.2284,2,2,2,222,6,Lost Customers,NELSON,VAZQUEZ,M,"$110,000 ",Management
22077,2016-10-08,265,1,59.98,1,2,1,121,4,Lost Customers,MARVIN,RUBIO,M,"$110,000 ",Management
22078,2016-10-30,243,1,587.55,2,2,3,223,7,Lost Customers,WILLIAM,MARTIN,M,"$120,000 ",Professional
22079,2017-04-11,80,1,50.83,4,2,1,421,7,Potential Loyalists,KATHERINE,PEREZ,F,"$70,000 ",Professional
22080,2017-05-31,30,1,77.60419999999999,5,2,2,522,9,Potential Loyalists,CAITLIN,SANCHEZ,F,"$70,000 ",Professional
22081,2016-10-07,266,1,59.98,1,2,1,121,4,Lost Customers,OLIVIA,CLARK,F,"$100,000 ",Professional
22082,2016-10-15,258,1,574.98,1,2,3,123,6,Lost Customers,LUCAS,BARNES,M,"$110,000 ",Management
22083,2017-02-28,122,1,189.95999999999998,3,2,3,323,8,Needs Attention,DAVID,FLORES,M,"$110,000 ",Management
22084,2017-04-10,81,1,74.96000000000001,4,2,2,422,8,Potential Loyalists,FRANCIS,GOMEZ,M,"$110,000 ",Professional
22085,2017-02-06,144,1,69.96,3,2,2,322,7,Needs Attention,TONI,MEHTA,F,"$110,000 ",Professional
22086,2016-12-14,198,1,29.99,2,2,1,221,5,Lost Customers,CHELSEA,SANCHEZ,F,"$110,000 ",Professional
22087,2017-01-11,170,1,115.7204,3,2,2,322,7,Needs Attention,JOAN,COLEMAN,F,"$120,000 ",Professional
22088,2016-10-16,257,1,608.9026,1,2,3,123,6,Lost Customers,HANNAH,DIAZ,F,"$130,000 ",Management
22089,2016-10-10,263,1,567.95,1,2,3,123,6,Lost Customers,MASON,GRAY,M,"$130,000 ",Management
22090,2016-08-13,321,1,62.269999999999996,1,2,2,122,5,Lost Customers,ALEXANDRA,MILLER,F,"$70,000 ",Professional
22091,2016-10-27,246,1,557.97,2,2,3,223,7,Lost Customers,KAYLA,GRIFFIN,F,"$80,000 ",Professional
22092,2016-10-14,259,1,587.55,1,2,3,123,6,Lost Customers,ANDREA,YOUNG,F,"$90,000 ",Professional
22093,2016-11-17,225,1,601.5942,2,2,3,223,7,Lost Customers,SYDNEY,BAKER,F,"$90,000 ",Professional
22094,2016-11-09,233,1,539.99,2,2,3,223,7,Lost Customers,JARED,WATSON,M,"$90,000 ",Professional
22095,2017-05-13,48,1,163.96,5,2,3,523,10,Potential Loyalists,BRANDON,PERRY,M,"$90,000 ",Professional
22096,2016-11-04,238,1,168.45,2,2,3,223,7,Lost Customers,BRYCE,COOPER,M,"$70,000 ",Skilled Manual
22097,2016-08-20,314,1,88.93,1,2,2,122,5,Lost Customers,DAVID,ANDERSON,M,"$40,000 ",Professional
22098,2016-12-30,182,1,104.95,2,2,2,222,6,Lost Customers,KATHERINE,BROOKS,F,"$50,000 ",Management
22099,2016-11-14,228,1,589.84,2,2,3,223,7,Lost Customers,JOEL,SCHMIDT,M,"$80,000 ",Management
22100,2017-02-09,141,1,127.91,3,2,3,323,8,Needs Attention,FERNANDO,HALL,M,"$80,000 ",Professional
22101,2017-04-08,83,1,64.56,4,2,2,422,8,Potential Loyalists,CAROL,WHITE,F,"$90,000 ",Professional
22102,2017-04-08,83,1,148.0173,4,2,3,423,9,Potential Loyalists,EDUARDO,COX,M,"$100,000 ",Professional
22103,2016-11-24,218,1,104.95,2,2,2,222,6,Lost Customers,ALEXANDRA,HERNANDEZ,F,"$110,000 ",Professional
22104,2016-11-08,234,1,558.96,2,2,3,223,7,Lost Customers,RICHARD,ADAMS,M,"$110,000 ",Professional
22106,2016-11-12,230,1,572.94,2,2,3,223,7,Lost Customers,OLIVIA,LONG,F,"$160,000 ",Professional
22107,2016-12-14,198,1,92.0273,2,2,2,222,6,Lost Customers,MICHAEL,JONES,M,"$70,000 ",Skilled Manual
22108,2016-10-20,253,1,118.0273,2,2,2,222,6,Lost Customers,EDUARDO,POWELL,M,"$70,000 ",Skilled Manual
22109,2016-07-14,351,1,2410.0026000000003,1,2,4,124,7,Lost Customers,JONATHAN,MITCHELL,M,"$60,000 ",Skilled Manual
22110,2017-06-26,4,1,69.96,5,2,2,522,9,Potential Loyalists,EDUARDO,KING,M,"$60,000 ",Skilled Manual
22111,2017-06-03,27,1,1054.4275,5,2,4,524,11,Potential Loyalists,GABRIELLA,KING,F,"$60,000 ",Skilled Manual
22112,2016-08-24,310,1,2467.1273,1,2,4,124,7,Lost Customers,PAIGE,REED,F,"$60,000 ",Skilled Manual
22113,2016-11-18,224,1,596.6042,2,2,3,223,7,Lost Customers,KATHERINE,GARCIA,F,"$70,000 ",Management
22114,2016-12-01,211,1,639.9300000000001,2,2,3,223,7,Lost Customers,LUCAS,MARTIN,M,"$70,000 ",Management
22115,2016-11-08,234,1,621.7015,2,2,3,223,7,Lost Customers,DALTON,ROGERS,M,"$70,000 ",Management
22116,2016-11-29,213,1,563.77,2,2,3,223,7,Lost Customers,ROBERT,LOPEZ,M,"$70,000 ",Management
22117,2017-01-15,166,1,594.95,3,2,3,323,8,Needs Attention,SYDNEY,PEREZ,F,"$70,000 ",Management
22118,2017-01-27,154,1,589.95,3,2,3,323,8,Needs Attention,JENNIFER,PARKER,F,"$70,000 ",Management
22119,2016-11-29,213,1,587.55,2,2,3,223,7,Lost Customers,HAILEY,FLORES,F,"$70,000 ",Management
22120,2016-09-05,298,1,2384.07,1,2,4,124,7,Lost Customers,JENNIFER,PERRY,F,"$60,000 ",Management
22121,2016-11-29,213,1,2419.06,2,2,4,224,8,Lost Customers,JACKSON,HENDERSON,M,"$40,000 ",Professional
22122,2016-10-15,258,1,205.58429999999998,1,2,3,123,6,Lost Customers,RACHEL,BUTLER,F,"$40,000 ",Professional
22123,2016-11-25,217,1,59.98,2,2,1,221,5,Lost Customers,ISABELLA,BAILEY,F,"$60,000 ",Management
22124,2017-05-15,46,1,64.97,5,2,2,522,9,Potential Loyalists,DESIREE,ALONSO,F,"$60,000 ",Management
22125,2016-09-12,291,1,69.96,1,2,2,122,5,Lost Customers,ZACHARY,GARCIA,M,"$60,000 ",Management
22126,2017-02-21,129,1,69.96,3,2,2,322,7,Needs Attention,RACHEL,WARD,F,"$60,000 ",Management
22127,2016-11-10,232,1,119.96,2,2,2,222,6,Lost Customers,MARCUS,THOMPSON,M,"$60,000 ",Management
22128,2017-01-26,155,1,588.5842,3,2,3,323,8,Needs Attention,MELISSA,PERRY,F,"$70,000 ",Management
22129,2016-11-14,228,1,574.98,2,2,3,223,7,Lost Customers,CHLOE,HALL,F,"$70,000 ",Management
22130,2016-11-10,232,1,573.6342,2,2,3,223,7,Lost Customers,XAVIER,BRYANT,M,"$70,000 ",Management
22131,2016-11-20,222,1,604.46,2,2,3,223,7,Lost Customers,JESSICA,COOK,F,"$70,000 ",Management
22132,2016-11-29,213,1,598.8726,2,2,3,223,7,Lost Customers,RACHAEL,MEHTA,F,"$70,000 ",Management
22133,2016-11-20,222,1,572.53,2,2,3,223,7,Lost Customers,XAVIER,ADAMS,M,"$80,000 ",Management
22134,2017-03-28,94,1,198.7677,4,2,3,423,9,Potential Loyalists,LEONARD,RAJI,M,"$60,000 ",Management
22135,2016-11-07,235,1,573.6342,2,2,3,223,7,Lost Customers,JULIA,HERNANDEZ,F,"$70,000 ",Management
22136,2016-11-07,235,1,572.94,2,2,3,223,7,Lost Customers,DEVIN,EVANS,M,"$80,000 ",Management
22137,2017-06-07,23,1,1092.0417,5,2,4,524,11,Potential Loyalists,ELIZABETH,GRIFFIN,F,"$60,000 ",Management
22138,2016-10-19,254,1,69.55,2,2,2,222,6,Lost Customers,ALEXANDRA,BROOKS,F,"$80,000 ",Management
22139,2016-11-13,229,1,557.2784,2,2,3,223,7,Lost Customers,JAIME,PAL,M,"$80,000 ",Management
22140,2017-06-27,3,1,1000.4375,5,2,3,523,10,Potential Loyalists,MAKAYLA,SANCHEZ,F,"$50,000 ",Management
22142,2016-09-28,275,1,138.89,1,2,3,123,6,Lost Customers,NELSON,ALONSO,M,"$50,000 ",Management
22143,2016-08-19,315,1,43.6242,1,2,1,121,4,Lost Customers,SUMMER,PRASAD,F,"$50,000 ",Management
22144,2017-01-14,167,1,91.6915,3,2,2,322,7,Needs Attention,ZACHARY,WANG,M,"$60,000 ",Management
22145,2016-09-23,280,1,72.25,1,2,2,122,5,Lost Customers,EDUARDO,KELLY,M,"$60,000 ",Management
22146,2017-06-13,17,1,79.53,5,2,2,522,9,Potential Loyalists,BENJAMIN,CHEN,M,"$50,000 ",Management
22147,2017-02-25,125,1,69.99,3,2,2,322,7,Needs Attention,BRETT,KAPOOR,M,"$10,000 ",Clerical
22148,2016-12-24,188,1,69.99,2,2,2,222,6,Lost Customers,CANDACE,PRASAD,F,"$10,000 ",Clerical
22150,2016-09-12,291,1,69.99,1,2,2,122,5,Lost Customers,DAMIEN,LIANG,M,"$30,000 ",Clerical
22151,2017-03-11,111,1,133.49,3,2,3,323,8,Needs Attention,NEIL,JIMENEZ,M,"$10,000 ",Clerical
22152,2017-06-09,21,1,1082.149,5,2,4,524,11,Potential Loyalists,MARCUS,KING,M,"$60,000 ",Skilled Manual
22153,2016-11-29,213,1,557.97,2,2,3,223,7,Lost Customers,ALYSSA,KELLY,F,"$70,000 ",Skilled Manual
22154,2016-08-08,326,1,78.91,1,2,2,122,5,Lost Customers,YOLANDA,YUAN,F,"$40,000 ",Clerical
22155,2017-03-10,112,1,69.99,3,2,2,322,7,Needs Attention,STEVE,CAI,M,"$20,000 ",Clerical
22156,2016-09-07,296,1,69.99,1,2,2,122,5,Lost Customers,JAMIE,ZHENG,F,"$30,000 ",Clerical
22157,2017-04-10,81,1,64.56,4,2,2,422,8,Potential Loyalists,MARIA,RICHARDSON,F,"$40,000 ",Clerical
22158,2016-12-08,204,1,49.54,2,2,1,221,5,Lost Customers,AMBER,PHILLIPS,F,"$40,000 ",Clerical
22159,2017-06-13,17,1,64.56,5,2,2,522,9,Potential Loyalists,DAVID,DAVIS,M,"$40,000 ",Skilled Manual
22160,2016-12-05,207,1,74.53999999999999,2,2,2,222,6,Lost Customers,ALEX,RICHARDSON,M,"$40,000 ",Skilled Manual
22161,2017-06-22,8,1,170.85,5,2,3,523,10,Potential Loyalists,RACHEL,CLARK,F,"$40,000 ",Skilled Manual
22162,2016-12-07,205,1,103.60419999999999,2,2,2,222,6,Lost Customers,BRAD,YUAN,M,"$60,000 ",Skilled Manual
22163,2016-08-08,326,1,104.53,1,2,2,122,5,Lost Customers,MORGAN,SCOTT,F,"$60,000 ",Skilled Manual
22164,2016-12-12,200,1,587.55,2,2,3,223,7,Lost Customers,DESTINY,MORRIS,F,"$70,000 ",Skilled Manual
22165,2016-11-19,223,1,225.85,2,2,3,223,7,Lost Customers,AARON,PEREZ,M,"$60,000 ",Skilled Manual
22166,2016-12-14,198,1,98.6142,2,2,2,222,6,Lost Customers,KATHERINE,GRAY,F,"$60,000 ",Skilled Manual
22167,2016-08-14,320,1,123.97999999999999,1,2,3,123,6,Lost Customers,COLLEEN,YANG,F,"$20,000 ",Clerical
22168,2016-11-30,212,2,3020.29,2,5,5,255,12,At Risk,ERICA,WANG,F,"$30,000 ",Clerical
22169,2016-12-21,191,1,87.27839999999999,2,2,2,222,6,Lost Customers,JENNY,LI,F,"$20,000 ",Clerical
22170,2016-11-04,238,2,2792.8925,2,5,5,255,12,At Risk,CYNTHIA,MARTINEZ,F,"$30,000 ",Clerical
22171,2016-11-16,226,2,2721.5525,2,5,4,254,11,At Risk,MEREDITH,GONZALEZ,F,"$30,000 ",Skilled Manual
22172,2016-11-25,217,2,2946.8809,2,5,5,255,12,At Risk,CESAR,SARA,M,"$30,000 ",Skilled Manual
22173,2016-11-07,235,2,2740.5225,2,5,4,254,11,At Risk,BIANCA,CAI,F,"$30,000 ",Skilled Manual
22174,2016-11-01,241,2,3030.4362,2,5,5,255,12,At Risk,MICAH,LU,M,"$30,000 ",Skilled Manual
22175,2016-11-03,239,2,3018.33,2,5,5,255,12,At Risk,JOY,DOMINGUEZ,F,"$30,000 ",Skilled Manual
22176,2017-01-06,175,1,115.44,3,2,2,322,7,Needs Attention,ALEJANDRO,YANG,M,"$40,000 ",Skilled Manual
22177,2017-01-14,167,1,48.54,3,2,1,321,6,Needs Attention,MEGHAN,SUAREZ,F,"$40,000 ",Skilled Manual
22178,2017-05-16,45,2,4233.32,5,5,5,555,15,Champions,JESSICA,BELL,F,"$40,000 ",Skilled Manual
22179,2016-12-17,195,1,43.96,2,2,1,221,5,Lost Customers,ABBY,MEHTA,F,"$40,000 ",Clerical
22180,2017-05-08,53,2,4379.025,4,5,5,455,14,Champions,JOE,SRINI,M,"$70,000 ",Skilled Manual
22181,2017-05-11,50,2,4426.075,5,5,5,555,15,Champions,GARY,ROMERO,M,"$70,000 ",Skilled Manual
22182,2016-12-30,182,1,2426.7042,2,2,4,224,8,Lost Customers,MADELINE,PARKER,F,"$40,000 ",Skilled Manual
22183,2017-04-19,72,1,64.56,4,2,2,422,8,Potential Loyalists,BENJAMIN,JONES,M,"$40,000 ",Skilled Manual
22184,2017-04-15,76,1,102.24,4,2,2,422,8,Potential Loyalists,JEREMY,CARTER,M,"$60,000 ",Skilled Manual
22185,2016-09-27,276,1,68.97,1,2,2,122,5,Lost Customers,CONNOR,HENDERSON,M,"$60,000 ",Skilled Manual
22186,2017-06-25,5,1,1054.4275,5,2,4,524,11,Potential Loyalists,JONATHAN,FOSTER,M,"$60,000 ",Skilled Manual
